Leaf Structure Index,Chlorophyll index,Water index,Cellulose Absorption Index,Nitrogen Related Index NRI1510,Nitrogen Related Index NRI850,Disease Water Stress Index 1,Disease Water Stress Index 2,Disease Water Stress Index 3,Disease Water Stress Index 4,Chlorophyll content
9.722260120000000283e-01,2.570037722999999996e+00,1.303824100000000076e-02,-4.256768559999999924e-01,4.226873729999999774e-01,7.283293339999999949e-01,1.508636572999999981e+00,1.771306741999999934e+00,5.010908510000000149e+00,2.828933233999999963e+00,1.172129819999999933e-01
9.611144160000000269e-01,2.477897642999999928e+00,1.393890599999999917e-02,-4.138791399999999787e-01,3.913533220000000035e-01,7.074138899999999897e-01,1.499373779999999989e+00,1.723270180999999956e+00,4.629080036000000398e+00,2.686218381000000210e+00,1.092317240000000023e-01
9.681896700000000022e-01,2.426557084000000142e+00,1.095306499999999968e-02,-3.626249910000000076e-01,4.516309580000000268e-01,6.990153609999999462e-01,1.394136115000000009e+00,1.803689332999999895e+00,4.815695283000000160e+00,2.669913934000000211e+00,1.170155040000000063e-01
9.695880599999999738e-01,2.766231220999999962e+00,1.491443100000000056e-02,-4.629073579999999910e-01,4.423780729999999828e-01,7.657195559999999679e-01,1.588233459000000014e+00,1.829926737000000081e+00,5.527759380000000000e+00,3.020754474999999939e+00,1.405372179999999915e-01
9.679958109999999838e-01,2.785135535999999856e+00,1.328930000000000042e-02,-4.291176360000000245e-01,4.442665020000000076e-01,7.386572689999999497e-01,1.499797728999999968e+00,1.958150204999999922e+00,5.111984689999999887e+00,2.610619285999999928e+00,1.207247560000000025e-01
9.611800139999999715e-01,2.027791338000000110e+00,1.238650900000000041e-02,-3.897522700000000118e-01,3.198647519999999744e-01,6.424336470000000521e-01,1.446101357000000087e+00,1.439606221000000019e+00,3.989917456999999779e+00,2.771533908999999962e+00,1.014000929999999967e-01
9.734583559999999691e-01,2.472005547000000192e+00,1.158425700000000058e-02,-4.289121120000000120e-01,4.504903780000000246e-01,7.285640349999999987e-01,1.461445086999999976e+00,1.754536885000000046e+00,5.425195362000000188e+00,3.092095361000000153e+00,1.137387440000000027e-01
9.684372279999999833e-01,2.041232858999999955e+00,1.315910300000000012e-02,-4.256785790000000014e-01,3.255011839999999990e-01,6.655616479999999502e-01,1.499591697000000057e+00,1.390396194000000030e+00,4.526054976000000174e+00,3.255226814999999885e+00,1.017239550000000048e-01
9.744742979999999610e-01,2.571105794000000166e+00,1.476221900000000004e-02,-4.359948770000000029e-01,3.825281209999999987e-01,7.184306000000000303e-01,1.560285971000000105e+00,1.730514866999999901e+00,4.802308662999999811e+00,2.775075069000000116e+00,1.147961720000000019e-01
9.637309170000000202e-01,2.723416321000000195e+00,1.460805599999999947e-02,-4.339492779999999938e-01,4.344703429999999811e-01,7.456249280000000201e-01,1.544181086000000036e+00,1.844129707000000007e+00,5.118718441000000396e+00,2.775682436999999947e+00,1.260610829999999905e-01
9.533081119999999853e-01,2.256006580999999844e+00,1.292953399999999947e-02,-4.437825799999999821e-01,3.855886570000000013e-01,7.050593389999999516e-01,1.483302598000000083e+00,1.563986121999999979e+00,5.147944411000000109e+00,3.291553766999999908e+00,1.066998769999999985e-01
9.650868790000000086e-01,2.312843238000000134e+00,1.234676300000000018e-02,-4.178262150000000008e-01,3.895853969999999999e-01,6.991513369999999838e-01,1.475472493000000052e+00,1.622744913000000011e+00,4.733095321000000411e+00,2.916721712999999827e+00,1.044252870000000055e-01
9.768995600000000001e-01,2.713485373000000145e+00,1.557244699999999968e-02,-3.848261920000000114e-01,3.977429009999999820e-01,7.081185380000000196e-01,1.518748310000000101e+00,1.912559002000000064e+00,4.554144470999999861e+00,2.381178550000000005e+00,9.855631300000000650e-02
9.728712609999999872e-01,2.509822235000000124e+00,1.479321999999999929e-02,-4.725544440000000179e-01,3.779514589999999896e-01,7.279184880000000302e-01,1.573935451999999957e+00,1.660733546999999977e+00,5.070685368000000359e+00,3.053280507999999838e+00,1.106130200000000063e-01
9.646070639999999585e-01,2.195321752999999987e+00,1.182917300000000012e-02,-4.244850370000000095e-01,3.686763180000000029e-01,6.824508329999999789e-01,1.470606182999999900e+00,1.540766649999999904e+00,4.892222218999999761e+00,3.175186989000000182e+00,9.518622399999999983e-02
9.703744189999999881e-01,3.207281646000000208e+00,1.312504100000000049e-02,-4.399728520000000254e-01,4.738798459999999935e-01,7.606287059999999878e-01,1.523230754999999936e+00,2.264096871000000011e+00,5.323554412000000013e+00,2.351292685999999854e+00,1.174155959999999971e-01
9.656996979999999953e-01,3.010227487999999951e+00,1.289241999999999992e-02,-4.273480279999999909e-01,4.656535230000000136e-01,7.532580599999999516e-01,1.490857477000000042e+00,2.131390951000000200e+00,5.165890552999999663e+00,2.423717971999999943e+00,1.266551190000000104e-01
9.645968169999999953e-01,3.651870104999999977e+00,1.265864499999999962e-02,-4.280595289999999942e-01,4.819857280000000022e-01,7.638758070000000178e-01,1.507342060999999900e+00,2.667443870000000050e+00,5.006671026000000246e+00,1.876954594000000087e+00,1.188837199999999983e-01
9.627678139999999996e-01,3.341496430999999934e+00,1.489364500000000049e-02,-4.775590719999999734e-01,4.990028209999999853e-01,7.919461490000000436e-01,1.559515368000000013e+00,2.290783515000000214e+00,6.054707146000000151e+00,2.643072602000000160e+00,1.400627750000000005e-01
9.768152719999999567e-01,2.909543808000000009e+00,1.439590999999999961e-02,-4.450689879999999987e-01,4.131192980000000237e-01,7.368205349999999987e-01,1.528261933000000017e+00,2.034074166999999989e+00,4.839123178000000358e+00,2.379029859000000080e+00,1.205254149999999969e-01
9.817965330000000268e-01,3.274585685999999995e+00,1.461844900000000037e-02,-4.491212940000000042e-01,4.343571669999999885e-01,7.553590350000000120e-01,1.555422126000000071e+00,2.264670739000000044e+00,5.183820432000000089e+00,2.288995191999999790e+00,1.056627470000000013e-01
9.744998219999999600e-01,2.905577177000000066e+00,1.627047499999999952e-02,-4.288999689999999920e-01,3.763414179999999831e-01,7.274987790000000398e-01,1.592859703000000016e+00,1.954822972999999964e+00,4.508787683000000435e+00,2.306494115000000011e+00,9.801868699999999324e-02
9.495990079999999667e-01,3.128762033000000109e+00,1.353649200000000066e-02,-4.290073719999999979e-01,4.861660279999999723e-01,7.590709610000000440e-01,1.478593419000000075e+00,2.273172871999999956e+00,5.470372631000000041e+00,2.406492131999999895e+00,1.250788589999999867e-01
9.719653579999999460e-01,3.117375689000000172e+00,1.253105799999999943e-02,-4.413872369999999878e-01,4.616158570000000183e-01,7.636741849999999499e-01,1.537935725000000087e+00,2.157546353999999944e+00,5.201466189999999656e+00,2.410824768999999979e+00,1.303542040000000013e-01
9.775886529999999741e-01,3.537358449000000071e+00,1.207733000000000070e-02,-4.293148259999999827e-01,5.226037220000000483e-01,7.746776619999999891e-01,1.463116442000000017e+00,2.646736492000000052e+00,5.645993382000000338e+00,2.133190592000000052e+00,1.233218189999999992e-01
9.679401920000000326e-01,2.946865852999999813e+00,1.435269500000000038e-02,-3.957355320000000010e-01,3.848578719999999898e-01,7.177824820000000550e-01,1.561043551000000029e+00,2.019328391999999806e+00,4.339500819999999592e+00,2.148982224000000052e+00,1.023524600000000062e-01
9.938610089999999619e-01,3.269276128000000003e+00,1.653721600000000042e-02,-4.220698190000000127e-01,4.257535390000000142e-01,7.587537189999999931e-01,1.606344388999999984e+00,2.215954922999999965e+00,4.948781977000000332e+00,2.233250291000000054e+00,1.201468849999999949e-01
9.610161080000000355e-01,3.017307485999999983e+00,1.256275100000000047e-02,-4.009490720000000175e-01,4.927950629999999776e-01,7.489131209999999594e-01,1.443737159000000103e+00,2.248038272000000060e+00,5.477929272999999988e+00,2.436759792000000147e+00,1.206684999999999980e-01
9.763468379999999947e-01,3.243879524000000014e+00,1.513449000000000044e-02,-4.405554859999999961e-01,4.236863419999999936e-01,7.647672690000000273e-01,1.622387730000000028e+00,2.159861659999999794e+00,5.085850748000000365e+00,2.354711341999999874e+00,1.193954400000000055e-01
9.772474930000000226e-01,3.213697541999999796e+00,1.462683700000000017e-02,-4.223160699999999879e-01,3.682273369999999879e-01,7.237803670000000356e-01,1.590474324999999967e+00,2.232814814000000148e+00,4.247887199000000003e+00,1.902480748999999971e+00,9.290289399999999975e-02
9.737223409999999912e-01,2.328944427000000150e+00,1.256700099999999952e-02,-3.913828500000000044e-01,3.827925939999999860e-01,6.832072319999999976e-01,1.445743908000000078e+00,1.680499031000000087e+00,4.572268631000000028e+00,2.720780283999999938e+00,9.744260400000000211e-02
9.729218429999999529e-01,3.015024121000000168e+00,1.393665300000000024e-02,-4.301697110000000102e-01,3.959108459999999829e-01,7.335922590000000243e-01,1.577589939000000108e+00,2.072190919000000076e+00,4.870101884000000325e+00,2.350218717000000179e+00,9.901910899999999405e-02
9.767934510000000348e-01,3.317680612999999834e+00,1.394876299999999944e-02,-4.268411049999999984e-01,4.325115290000000057e-01,7.567506360000000321e-01,1.589475740999999998e+00,2.265878192000000180e+00,4.925173927000000340e+00,2.173626959999999997e+00,1.159368409999999988e-01
9.598859709999999490e-01,3.227417051000000203e+00,1.576454000000000050e-02,-4.178361159999999797e-01,3.896148139999999760e-01,7.324112550000000388e-01,1.581572267999999948e+00,2.200195512000000075e+00,4.372930128000000138e+00,1.987518883999999986e+00,1.053294119999999973e-01
9.827139630000000237e-01,3.418527137999999965e+00,1.380831700000000051e-02,-4.397288779999999897e-01,4.621374429999999811e-01,7.677776880000000137e-01,1.571274282000000078e+00,2.368796695999999979e+00,5.117549887000000020e+00,2.160400635999999874e+00,1.263394449999999947e-01
9.706957080000000460e-01,3.550139971000000116e+00,1.344279299999999976e-02,-4.168329390000000134e-01,4.766357310000000069e-01,7.590339649999999772e-01,1.513116904000000096e+00,2.577068795000000190e+00,5.032163660000000149e+00,1.952669508999999914e+00,1.145278019999999980e-01
9.715010689999999949e-01,3.743929481999999975e+00,1.342521999999999986e-02,-4.315435659999999896e-01,4.565223429999999971e-01,7.573105690000000445e-01,1.528576796000000071e+00,2.732777583999999926e+00,4.813193734999999585e+00,1.761282645999999952e+00,1.040970219999999974e-01
9.750330160000000301e-01,2.641891642000000040e+00,1.264216100000000072e-02,-4.430529539999999988e-01,4.429961009999999755e-01,7.380341379999999507e-01,1.481956201000000029e+00,1.864124796000000028e+00,5.230967653999999634e+00,2.806125247000000211e+00,1.226672439999999947e-01
9.761030720000000160e-01,3.570436351000000119e+00,1.237678099999999989e-02,-4.341599469999999905e-01,5.290612609999999494e-01,7.851329000000000224e-01,1.480598553000000095e+00,2.623572992000000159e+00,5.734252263000000127e+00,2.185665227999999960e+00,1.361916039999999939e-01
9.817428540000000536e-01,3.090911687000000185e+00,1.442591600000000043e-02,-4.467238869999999862e-01,4.147972670000000250e-01,7.444536109999999596e-01,1.548523968999999889e+00,2.137329867000000050e+00,4.915271880999999787e+00,2.299725446000000062e+00,1.075436639999999971e-01
9.663667919999999745e-01,2.737425001000000080e+00,1.376276300000000077e-02,-3.785314929999999967e-01,3.280800280000000235e-01,6.660220089999999704e-01,1.524752282999999986e+00,1.905616718999999959e+00,3.391273865000000054e+00,1.779620125999999969e+00,1.033111740000000056e-01
9.718257679999999787e-01,3.348464206000000054e+00,1.237135999999999965e-02,-4.058477169999999967e-01,5.026464899999999458e-01,7.662713460000000198e-01,1.481341148999999913e+00,2.449008116999999984e+00,5.465412949000000076e+00,2.231684292999999819e+00,1.257298050000000000e-01
9.817757780000000434e-01,3.562866586999999807e+00,1.307741400000000075e-02,-3.926925589999999966e-01,4.725918669999999988e-01,7.537638719999999459e-01,1.500566988000000102e+00,2.667455663999999782e+00,4.913602288999999956e+00,1.842055841999999943e+00,1.104099149999999974e-01
9.707532719999999449e-01,3.564641776999999845e+00,1.249220099999999965e-02,-4.342690370000000244e-01,5.148243980000000164e-01,7.781492979999999893e-01,1.498232047999999983e+00,2.553236261999999979e+00,5.474120082999999859e+00,2.143992769000000020e+00,1.290967339999999908e-01
9.714728919999999768e-01,3.541149345000000004e+00,1.542901300000000010e-02,-4.228218409999999761e-01,4.616076430000000119e-01,7.655606600000000039e-01,1.561102938999999967e+00,2.515410637000000005e+00,5.144592679999999696e+00,2.045229754999999816e+00,1.149932310000000013e-01
9.727018499999999790e-01,3.279724587000000025e+00,1.469771500000000009e-02,-4.433989779999999992e-01,4.466001410000000060e-01,7.557102780000000131e-01,1.552126179000000050e+00,2.291114637000000176e+00,5.013327624000000426e+00,2.188160969000000122e+00,1.202765479999999970e-01
9.640090890000000412e-01,3.302418342999999812e+00,1.173479600000000046e-02,-4.390002519999999797e-01,5.261267210000000194e-01,7.795825360000000481e-01,1.464194883000000003e+00,2.410317009999999982e+00,5.950082529000000342e+00,2.468589194999999847e+00,1.345252120000000051e-01
9.654317510000000047e-01,4.484321366999999725e+00,1.306129399999999934e-02,-4.534300869999999817e-01,6.022204700000000077e-01,8.274496329999999622e-01,1.488047367000000065e+00,3.428418472999999800e+00,7.276019487000000119e+00,2.122267029000000083e+00,1.359828220000000032e-01
9.737499960000000065e-01,3.070557711000000189e+00,1.326028299999999945e-02,-4.292938470000000062e-01,4.265718549999999998e-01,7.396977129999999789e-01,1.514760775000000059e+00,2.168763075999999845e+00,4.683130548000000282e+00,2.159355532999999827e+00,1.188057510000000011e-01
9.769484800000000080e-01,3.892823394000000103e+00,1.493028199999999958e-02,-4.473405280000000150e-01,4.960411009999999843e-01,7.889611669999999632e-01,1.559267833000000048e+00,2.744275844000000131e+00,5.567100389000000149e+00,2.028622742000000034e+00,1.232427829999999946e-01
9.690954969999999724e-01,3.331382934000000073e+00,1.350655899999999958e-02,-4.008306500000000105e-01,4.803710150000000123e-01,7.528728470000000117e-01,1.497998981000000063e+00,2.431398842000000116e+00,5.160179799999999872e+00,2.122309063999999967e+00,1.064477959999999973e-01
9.771124089999999596e-01,3.197237749000000129e+00,1.357899400000000048e-02,-4.013817860000000182e-01,4.479843760000000175e-01,7.397757740000000526e-01,1.502621387000000031e+00,2.321898997999999992e+00,4.991776306000000218e+00,2.149867979000000151e+00,9.925014100000000006e-02
9.830294830000000372e-01,4.130101998999999857e+00,1.185917000000000047e-02,-4.160903490000000260e-01,5.162358470000000255e-01,7.762888470000000041e-01,1.487582015000000091e+00,3.159374822000000194e+00,5.350517066000000099e+00,1.693536654000000086e+00,9.953616499999999589e-02
9.798886230000000142e-01,3.694137833000000093e+00,1.300558800000000022e-02,-4.394028990000000134e-01,4.758749829999999736e-01,7.666222830000000155e-01,1.515705225000000045e+00,2.705422797000000212e+00,5.136160903000000388e+00,1.898468848999999903e+00,1.120365739999999999e-01
9.697782249999999937e-01,3.496881375000000070e+00,1.412105100000000078e-02,-4.459353180000000250e-01,4.850616289999999942e-01,7.775494720000000193e-01,1.543423607999999891e+00,2.476487988999999779e+00,5.674640968000000285e+00,2.291406618999999978e+00,1.190096479999999957e-01
9.783016850000000320e-01,3.514718117999999780e+00,1.321574600000000044e-02,-4.198799619999999955e-01,4.216538659999999883e-01,7.351305820000000324e-01,1.514425128999999925e+00,2.583984130999999795e+00,4.423927557999999927e+00,1.712056782999999971e+00,9.569170700000000085e-02
9.786332610000000320e-01,3.207583367999999879e+00,1.426537999999999938e-02,-3.774443639999999767e-01,3.867398189999999847e-01,7.004873109999999459e-01,1.486332752000000035e+00,2.353558633000000011e+00,3.875084626000000032e+00,1.646478898000000024e+00,9.989548500000000608e-02
9.589498850000000019e-01,3.312606849999999881e+00,1.361968300000000048e-02,-4.185796580000000211e-01,4.925433339999999993e-01,7.583694610000000225e-01,1.482095715000000036e+00,2.431166048000000135e+00,5.283154191000000388e+00,2.173094756999999877e+00,1.174626089999999956e-01
9.849321479999999518e-01,3.654144994999999785e+00,1.450268099999999991e-02,-4.746655329999999728e-01,5.140680939999999755e-01,7.958903029999999656e-01,1.560629920000000004e+00,2.508322025000000011e+00,5.881100960999999572e+00,2.344635537999999908e+00,1.361885469999999931e-01
9.668976689999999596e-01,4.162867089999999770e+00,1.662932599999999983e-02,-4.678376140000000127e-01,4.674241590000000057e-01,7.992443540000000457e-01,1.672383549999999941e+00,2.786338395000000023e+00,5.449294573000000419e+00,1.955718867999999944e+00,1.156334579999999945e-01
